lead_time,total_nights,adults,children,babies,adr,room_price_total,booking_changes,days_in_waiting_list,total_of_special_requests,previous_cancellations,previous_bookings_not_canceled,hotel,is_repeated_guest,Cụm,Tên Cụm,Cụm_Chi_Tiết,Tên_Cụm_Chi_Tiết
98,6,2,0.0,0,130.5,548.0999999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
32,6,2,0.0,0,153.0,642.5999999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
72,6,2,0.0,0,98.5,520.08,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
115,7,2,0.0,0,119.7,586.53,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
118,7,2,0.0,0,184.6,710.71,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
81,7,2,0.0,0,181.22,887.9779999999998,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
95,7,2,0.0,0,100.86,621.2976,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
56,4,2,0.0,0,134.25,375.9,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
88,8,2,0.0,0,96.3,677.952,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
41,9,2,0.0,0,83.09,658.0728,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
76,5,2,0.0,0,101.8,447.92,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
73,6,2,0.0,0,127.0,533.4,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
73,6,2,0.0,0,161.5,678.3,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
112,7,2,0.0,0,65.7,404.712,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
6,7,2,0.0,0,180.0,881.9999999999999,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
8,7,2,0.0,0,168.57,825.9929999999998,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
96,4,2,0.0,0,107.67,378.9984,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
99,4,2,0.0,0,107.0,376.64,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
113,6,2,0.0,0,187.5,990.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
37,6,2,0.0,0,106.9,448.98,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
58,7,2,0.0,0,131.86,812.2576000000001,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
37,8,2,0.0,0,98.1,690.6239999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
83,4,2,0.0,0,190.33,669.9616000000001,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
10,3,2,0.0,0,184.0,485.76,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
10,5,2,0.0,0,150.2,660.8799999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
12,5,2,0.0,0,139.0,611.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
10,5,2,0.0,0,150.2,660.8799999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
35,4,2,0.0,0,135.0,475.2,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
113,6,2,0.0,0,166.0,697.1999999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
35,6,2,0.0,0,135.0,712.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
68,7,2,0.0,0,130.0,637.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
113,8,2,0.0,0,96.3,677.952,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
21,6,2,0.0,0,160.0,672.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
53,5,2,0.0,0,107.0,470.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
53,5,2,0.0,0,133.75,588.5,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
94,5,2,0.0,0,103.5,455.4,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
64,5,2,0.0,0,84.8,373.12,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
53,5,2,0.0,0,107.0,470.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
53,5,2,0.0,0,107.0,470.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
24,5,2,0.0,0,195.0,858.0,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
24,6,2,0.0,0,164.0,865.92,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
23,7,2,0.0,0,195.0,1201.2,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
53,7,2,0.0,0,125.0,770.0,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
23,7,2,0.0,0,195.0,1201.2,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
90,7,2,0.0,0,132.3,648.27,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
79,7,2,0.0,0,145.0,893.1999999999999,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
43,7,2,0.0,0,92.0,566.7199999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
65,8,2,0.0,0,147.0,823.1999999999999,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
65,8,2,0.0,0,167.0,935.2,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
99,8,2,0.0,0,98.1,690.6239999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
25,5,2,0.0,0,194.9,682.1500000000001,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
32,3,2,0.0,0,154.0,406.56000000000006,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
9,4,2,0.0,0,164.0,577.28,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
25,6,2,0.0,0,145.0,765.5999999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
108,6,2,0.0,0,147.0,617.4,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
37,6,2,0.0,0,168.3,706.86,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
45,7,2,0.0,0,167.0,818.3,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
64,7,2,0.0,0,137.75,848.54,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
44,4,2,0.0,0,145.0,510.4,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
26,4,2,0.0,0,132.6,466.752,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
96,4,2,0.0,0,147.0,411.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
42,5,2,0.0,0,98.1,431.63999999999993,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
59,5,2,0.0,0,132.5,583.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
28,5,2,0.0,0,98.02,431.288,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
106,5,2,0.0,0,126.0,554.4,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
73,7,2,0.0,0,98.1,377.685,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
44,7,2,0.0,0,177.0,867.3,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
95,7,2,0.0,0,153.73,591.8605,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
94,7,2,0.0,0,115.0,708.4,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
40,7,2,0.0,0,127.03,622.4469999999999,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
64,7,2,0.0,0,128.25,790.02,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
57,8,2,0.0,0,135.0,756.0,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
60,8,2,0.0,0,167.0,935.2,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
87,6,2,0.0,0,124.5,657.36,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
59,3,2,0.0,0,145.0,382.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
37,4,2,0.0,0,154.0,542.08,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
66,5,2,0.0,0,115.0,506.0,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
38,6,2,0.0,0,110.53,583.5984000000001,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
62,7,2,0.0,0,158.5,776.6499999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
41,7,2,0.0,0,131.37,643.713,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
60,7,2,0.0,0,117.71,725.0936,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
104,7,2,0.0,0,123.0,757.68,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
117,7,2,0.0,0,117.84,725.8944,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
31,7,2,0.0,0,154.0,948.64,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
34,7,2,0.0,0,116.85,719.7959999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
47,6,2,0.0,0,129.16,681.9648,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
24,6,2,0.0,0,98.1,517.968,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
104,6,2,0.0,0,115.0,607.2,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
32,7,2,0.0,0,123.0,757.68,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
47,8,2,0.0,0,195.0,1372.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
29,10,2,0.0,0,135.2,1189.7599999999998,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
30,6,2,0.0,0,123.0,649.4399999999999,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
123,6,2,0.0,0,130.5,689.04,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
79,4,2,0.0,0,115.0,404.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
63,4,2,0.0,0,115.0,404.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
96,4,2,0.0,0,157.0,439.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
46,4,2,0.0,0,111.65,393.008,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
60,5,2,0.0,0,195.0,858.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
41,5,2,0.0,0,104.0,457.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
69,5,2,0.0,0,135.0,594.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
41,6,2,0.0,0,98.1,517.968,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
52,6,2,0.0,0,133.17,559.3139999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
41,6,2,0.0,0,141.33,746.2224000000001,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
89,7,2,0.0,0,121.01,745.4216000000001,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
28,7,2,0.0,0,98.1,377.685,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
65,7,2,0.0,0,167.5,1031.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
82,7,2,0.0,0,152.43,746.9069999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
42,7,2,0.0,0,148.34,571.109,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
62,7,2,0.0,0,167.0,818.3,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
86,7,2,0.0,0,172.93,847.357,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
118,7,2,0.0,0,179.1,1103.256,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
28,7,2,0.0,0,192.5,741.1250000000001,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
52,9,2,0.0,0,92.0,579.5999999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
49,9,2,0.0,0,111.2,550.44,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
39,5,2,0.0,0,141.6,495.6,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
39,5,2,0.0,0,141.6,495.6,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
7,5,2,0.0,0,200.0,700.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
63,4,2,0.0,0,195.0,686.4,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
61,4,2,0.0,0,103.5,364.32,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
8,5,2,0.0,0,207.0,910.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
89,6,2,0.0,0,163.33,862.3824,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
57,7,2,0.0,0,151.86,744.114,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
102,7,2,0.0,0,95.57,588.7112,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
108,8,2,0.0,0,112.05,788.832,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
28,4,2,0.0,0,160.0,563.2,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
96,4,2,0.0,0,119.75,421.52,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
44,4,2,0.0,0,135.0,475.2,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
44,4,2,0.0,0,167.69,469.532,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
44,4,2,0.0,0,195.0,686.4,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
41,5,2,0.0,0,178.4,784.96,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
19,4,2,0.0,0,139.0,489.28,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
117,5,2,0.0,0,101.46,446.424,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
72,6,2,0.0,0,145.0,765.5999999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
19,4,2,0.0,0,173.0,608.96,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
34,8,2,0.0,0,98.1,549.3599999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
45,4,2,0.0,0,135.0,475.2,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
53,4,2,0.0,0,161.25,567.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
25,7,2,0.0,0,115.0,708.4,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
43,7,2,0.0,0,159.2,612.9200000000001,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
109,7,2,0.0,0,163.29,800.1209999999999,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
62,8,2,0.0,0,98.1,690.6239999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
25,8,2,0.0,0,154.0,1084.16,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
43,4,2,0.0,0,166.0,464.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
35,5,2,0.0,0,132.5,583.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
42,5,2,0.0,0,107.0,470.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
49,6,2,0.0,0,121.98,644.0544,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
67,4,2,0.0,0,134.0,471.68,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
94,5,2,0.0,0,134.0,589.6,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
54,5,2,0.0,0,134.0,589.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
33,5,2,0.0,0,142.03,497.105,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
47,5,2,0.0,0,98.1,343.3499999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
43,6,2,0.0,0,134.0,707.52,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
87,6,2,0.0,0,134.0,707.52,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
54,7,2,0.0,0,147.0,720.3,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
32,7,2,0.0,0,176.0,1084.16,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
29,7,2,0.0,0,120.6,742.896,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
96,7,2,0.0,0,166.0,813.3999999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
100,7,2,0.0,0,134.0,825.44,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
75,7,2,0.0,0,167.0,818.3,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
31,7,2,0.0,0,107.2,660.352,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
25,8,2,0.0,0,131.63,926.6752,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
61,8,2,0.0,0,98.1,549.3599999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
60,8,2,0.0,0,90.12,504.672,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
31,9,2,0.0,0,120.6,955.152,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
107,9,2,0.0,0,125.0,990.0,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
31,9,2,0.0,0,154.0,1219.68,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
115,10,2,0.0,0,120.6,1061.28,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
59,6,2,0.0,0,114.25,603.24,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
85,6,2,0.0,0,107.0,564.96,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
0,7,2,0.0,0,88.55,545.468,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
49,7,2,0.0,0,149.0,917.84,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
50,7,2,0.0,0,195.0,1201.2,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
50,7,2,0.0,0,164.0,1010.24,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
88,4,2,0.0,0,154.0,542.08,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
116,5,2,0.0,0,120.6,530.64,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
33,6,2,0.0,0,132.5,699.5999999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
73,5,2,0.0,0,98.1,343.3499999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
38,7,2,0.0,0,180.0,881.9999999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
130,7,2,0.0,0,174.01,852.6489999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
39,8,2,0.0,0,133.0,744.8,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
45,7,2,0.0,0,107.2,660.352,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
41,4,2,0.0,0,120.6,424.512,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
27,4,2,0.0,0,153.0,538.5600000000001,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
28,4,2,0.0,0,133.2,372.9599999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
31,4,2,0.0,0,145.0,406.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
31,4,2,0.0,0,167.2,588.544,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
48,4,2,0.0,0,130.0,457.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
41,4,2,0.0,0,164.0,577.28,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
35,4,2,0.0,0,149.0,417.2,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
28,5,2,0.0,0,154.0,677.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
77,5,2,0.0,0,195.0,858.0,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
33,5,2,0.0,0,134.0,589.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
